ccaa,date,deaths_observed,deaths_expected,deaths_expected_p01,deaths_expected_p99
Comunitat Valenciana,2021-07-29,122,118,98,141.8
Comunitat Valenciana,2021-07-30,131,118,101.1,141.8
Comunitat Valenciana,2021-07-31,126,117,93.82,141.8
Comunitat Valenciana,2021-08-01,115,117,91.34,149.52
Comunitat Valenciana,2021-08-02,123,118,91.34,147.66
Comunitat Valenciana,2021-08-03,121,119,91.34,147.66
Comunitat Valenciana,2021-08-04,126,122,91.34,147.66
Comunitat Valenciana,2021-08-05,124,122,91.34,147.66
Comunitat Valenciana,2021-08-06,145,118,91.34,147.66
Comunitat Valenciana,2021-08-07,146,119,94.62,147.66
Comunitat Valenciana,2021-08-08,102,118,96.24,143.76
Comunitat Valenciana,2021-08-09,143,118,96.24,140.52
Comunitat Valenciana,2021-08-10,121,116.5,96.24,140.52
Comunitat Valenciana,2021-08-11,133,116,96.24,138.04
Comunitat Valenciana,2021-08-12,157,115,97.62,134.38
Comunitat Valenciana,2021-08-13,138,114,97.62,132.14
Comunitat Valenciana,2021-08-14,137,114,96.48,132.14
Comunitat Valenciana,2021-08-15,128,113,94.31,130.07
Comunitat Valenciana,2021-08-16,145,112,94.31,130.07
Comunitat Valenciana,2021-08-17,141,111,94.31,130.07
Comunitat Valenciana,2021-08-18,127,108,79.72,130.07
Comunitat Valenciana,2021-08-19,135,109.5,79.72,134.8
Comunitat Valenciana,2021-08-20,139,111,79.72,134.8
Comunitat Valenciana,2021-08-21,128,111,79.72,135.42
Comunitat Valenciana,2021-08-22,116,111,79.72,135.42
Comunitat Valenciana,2021-08-23,119,111,79.72,135.42
Comunitat Valenciana,2021-08-24,129,113,79.72,135.42
Comunitat Valenciana,2021-08-25,136,113,91.79,135.42
Comunitat Valenciana,2021-08-26,131,116,86.53,131.38
Comunitat Valenciana,2021-08-27,123,115,85.91,131.38
Comunitat Valenciana,2021-08-28,134,113,85.29,133.69
Comunitat Valenciana,2021-08-29,106,110,85.29,133.69
Comunitat Valenciana,2021-08-30,126,110,85.29,133.69
Comunitat Valenciana,2021-08-31,124,110,85.29,133.69
Comunitat Valenciana,2021-09-01,128,109.5,85.29,133.69
Comunitat Valenciana,2021-09-02,107,108,87.62,133.69
Comunitat Valenciana,2021-09-03,125,108,87.62,139.32
Comunitat Valenciana,2021-09-04,103,108,89.24,136.84
Comunitat Valenciana,2021-09-05,101,108,84.72,141.8
Comunitat Valenciana,2021-09-06,116,108,84.72,141.8
Comunitat Valenciana,2021-09-07,117,108,84.72,141.8
Comunitat Valenciana,2021-09-08,118,108,82.86,141.8
Comunitat Valenciana,2021-09-09,145,108,82.86,141.8
Comunitat Valenciana,2021-09-10,122,108,82.86,135.52
Comunitat Valenciana,2021-09-11,95,108,82.86,135.52
Comunitat Valenciana,2021-09-12,103,109,87.1,132.45
Comunitat Valenciana,2021-09-13,124,109,87.1,137.42
Comunitat Valenciana,2021-09-14,131,108,87.1,137.42
Comunitat Valenciana,2021-09-15,116,108.5,90.24,135.87
Comunitat Valenciana,2021-09-16,95,108,88.62,135.87
Comunitat Valenciana,2021-09-17,140,109,89.86,135.56
Comunitat Valenciana,2021-09-18,137,109,89.24,135.56
Comunitat Valenciana,2021-09-19,111,110,89.24,135.56
Comunitat Valenciana,2021-09-20,106,111,89.24,130.69
Comunitat Valenciana,2021-09-21,109,111,89.24,130.69
Comunitat Valenciana,2021-09-22,115,111,89.24,130.69
Comunitat Valenciana,2021-09-23,110,111,88.48,133.35
Comunitat Valenciana,2021-09-24,125,109,88.48,138
Comunitat Valenciana,2021-09-25,119,109,88.48,138
Comunitat Valenciana,2021-09-26,94,108,88.48,138
Comunitat Valenciana,2021-09-27,108,107,82.58,141.23
Comunitat Valenciana,2021-09-28,104,109,82.58,144.33
Comunitat Valenciana,2021-09-29,112,109,82.58,144.33
Comunitat Valenciana,2021-09-30,111,110,85.06,144.33
Comunitat Valenciana,2021-10-01,148,112,86.3,144.33
Comunitat Valenciana,2021-10-02,112,113.5,86.3,144.33
Comunitat Valenciana,2021-10-03,104,114,86.3,144.33
Comunitat Valenciana,2021-10-04,117,114,95.1,138.04
Comunitat Valenciana,2021-10-05,117,113.5,92.62,133.14
Comunitat Valenciana,2021-10-06,118,114,91.62,130.76
Comunitat Valenciana,2021-10-07,131,112,91.62,130.76
Comunitat Valenciana,2021-10-08,107,110.5,92.24,135.42
Comunitat Valenciana,2021-10-09,102,110.5,92.24,134.8
Comunitat Valenciana,2021-10-10,96,109,92.24,134.8
Comunitat Valenciana,2021-10-11,92,109,92.24,134.8
Comunitat Valenciana,2021-10-12,109,109,93.48,134.8
Comunitat Valenciana,2021-10-13,116,110,95,134.8
Comunitat Valenciana,2021-10-14,121,111,95,137.59
Comunitat Valenciana,2021-10-15,91,111.5,93.1,135.19
Comunitat Valenciana,2021-10-16,115,111,87.72,135.19
Comunitat Valenciana,2021-10-17,98,114,87.72,136.07
Comunitat Valenciana,2021-10-18,100,115,87.72,140.04
Comunitat Valenciana,2021-10-19,129,115,85.24,140.66
Comunitat Valenciana,2021-10-20,126,116.5,85.24,140.66
Comunitat Valenciana,2021-10-21,95,114,85.24,140.66
Comunitat Valenciana,2021-10-22,114,112,85.24,140.66
Comunitat Valenciana,2021-10-23,118,112,88.48,140.66
Comunitat Valenciana,2021-10-24,101,112,88.48,151.84
Comunitat Valenciana,2021-10-25,122,112,88.48,147.5
Comunitat Valenciana,2021-10-26,118,113.5,90.62,147.5
Comunitat Valenciana,2021-10-27,102,111,90.62,144.4
Comunitat Valenciana,2021-10-28,142,112,90.62,144.4
Comunitat Valenciana,2021-10-29,136,114,90.62,146.88
Comunitat Valenciana,2021-10-30,127,115,92.24,146.88
Comunitat Valenciana,2021-10-31,126,116,93.62,134.52
Comunitat Valenciana,2021-11-01,138,115.5,93.62,134.52
Comunitat Valenciana,2021-11-02,130,116,93.62,135.14
Comunitat Valenciana,2021-11-03,121,117,94.24,135.14
Comunitat Valenciana,2021-11-04,126,117,94.24,135.14
Comunitat Valenciana,2021-11-05,137,118,94.24,135.14
Comunitat Valenciana,2021-11-06,139,117,96.86,135.14
Comunitat Valenciana,2021-11-07,115,117,95.62,135.14
Comunitat Valenciana,2021-11-08,119,117.5,91.96,137
Comunitat Valenciana,2021-11-09,147,116,91.96,137
Comunitat Valenciana,2021-11-10,164,116,92.58,138.52
Comunitat Valenciana,2021-11-11,128,117,92.58,138.52
Comunitat Valenciana,2021-11-12,147,117,92.58,141.38
Comunitat Valenciana,2021-11-13,136,118,85.1,143.14
Comunitat Valenciana,2021-11-14,124,120,85.1,143.14
Comunitat Valenciana,2021-11-15,117,121,92.54,145.38
Comunitat Valenciana,2021-11-16,131,122,93.78,146.38
Comunitat Valenciana,2021-11-17,142,122,93.78,146.38
Comunitat Valenciana,2021-11-18,113,121.5,93.78,146.38
Comunitat Valenciana,2021-11-19,127,122,93.78,146.38
Comunitat Valenciana,2021-11-20,150,122.5,99.82,146.38
Comunitat Valenciana,2021-11-21,140,122,99.82,146.38
Comunitat Valenciana,2021-11-22,133,122,98.58,146.38
Comunitat Valenciana,2021-11-23,146,122,98.58,141.38
Comunitat Valenciana,2021-11-24,129,125,98.58,141.38
Comunitat Valenciana,2021-11-25,116,125,98.58,154.14
Extremadura,2019-11-08,29,27,14.62,42.14
Extremadura,2019-11-09,21,27,15,40.28
Extremadura,2019-11-10,28,27,15,39.66
Extremadura,2019-11-11,27,27,15,35.76
Extremadura,2019-11-12,27,27,15,35
Extremadura,2019-11-13,30,27,16.86,38.38
Extremadura,2019-11-14,29,27,16.86,38.38
Extremadura,2019-11-15,35,27,16.86,38.38
Extremadura,2019-11-16,26,27,16.24,38.38
Extremadura,2019-11-17,31,26,16.24,38.38
Extremadura,2019-11-18,21,25,17,38.38
Extremadura,2019-11-19,31,25,17,38.38
Extremadura,2019-11-20,17,25,17,39.9
Extremadura,2019-11-21,26,26,17,39.9
Extremadura,2019-11-22,31,26,17,39.9
Extremadura,2019-11-23,34,28,17,42.38
Extremadura,2019-11-24,19,28,17,42.38
Extremadura,2019-11-25,21,28,17,42.38
Extremadura,2019-11-26,35,28,17.62,42.38
Extremadura,2019-11-27,26,28,17.62,39.52
Extremadura,2019-11-28,30,27,17.62,39.52
Extremadura,2019-11-29,23,27,17.62,39.52
Extremadura,2019-11-30,24,27,18,35.52
Extremadura,2019-12-01,27,27,18,36.14
Extremadura,2019-12-02,28,27,19,36.52
Extremadura,2019-12-03,30,27,19,39.38
Extremadura,2019-12-04,21,27,17.1,39.38
Extremadura,2019-12-05,39,28,17.1,39.38
Extremadura,2019-12-06,32,28,17.1,39.38
Extremadura,2019-12-07,22,28,17.1,39.38
Extremadura,2019-12-08,35,28,17.1,39.38
Extremadura,2019-12-09,34,28,17.1,38.14
Extremadura,2019-12-10,32,29,17.1,37
Extremadura,2019-12-11,35,29,20.24,37
Extremadura,2019-12-12,34,29,20.24,38.52
Extremadura,2019-12-13,44,29,17.86,38.52
Extremadura,2019-12-14,23,30,17.24,39.14
Extremadura,2019-12-15,27,29,17.24,39.14
Extremadura,2019-12-16,32,29,17.24,39.76
Extremadura,2019-12-17,25,29,16.62,41
Extremadura,2019-12-18,19,28,16.62,41
Extremadura,2019-12-19,30,29,16.62,41.38
Extremadura,2019-12-20,36,28,17.62,41.38
Extremadura,2019-12-21,25,28,18.24,41.38
Extremadura,2019-12-22,24,29,20.1,41.38
Extremadura,2019-12-23,30,29,19.48,41.38
Extremadura,2019-12-24,37,29,21.62,40.14
Extremadura,2019-12-25,30,29,21.62,40.14
Extremadura,2019-12-26,31,29,20.24,39.38
Extremadura,2019-12-27,20,30,20.24,41.9
Extremadura,2019-12-28,35,30,20.24,41.9
Extremadura,2019-12-29,23,31,17.89,44.37
Extremadura,2019-12-30,30,31,17.92,44.36
Extremadura,2019-12-31,28,32,17.95,44.35
Extremadura,2020-01-01,38,32,17.98,46.02
Extremadura,2020-01-02,26,32.5,17.34,45.99
Extremadura,2020-01-03,42,33,17.36,45.96
Extremadura,2020-01-04,30,33,17.38,48
Extremadura,2020-01-05,29,32,19.38,48
Extremadura,2020-01-06,32,33,19.38,48
Extremadura,2020-01-07,42,32.5,19.38,49.31
Extremadura,2020-01-08,35,33,19.38,49.31
Extremadura,2020-01-09,36,33,21.38,53.86
Extremadura,2020-01-10,30,32.5,21.38,53.86
Extremadura,2020-01-11,39,32.5,21.38,53.86
Extremadura,2020-01-12,36,32,21.38,53.86
Extremadura,2020-01-13,45,32.5,21.38,53.86
Extremadura,2020-01-14,33,32,22.07,53.86
Extremadura,2020-01-15,33,32.5,22.07,53.86
Extremadura,2020-01-16,38,33.5,19.69,49
Extremadura,2020-01-17,48,35,19.69,49
Extremadura,2020-01-18,30,35.5,19.69,49
Extremadura,2020-01-19,42,36,21.07,48.31
Extremadura,2020-01-20,34,35,20.38,51.1
Extremadura,2020-01-21,39,35,20.38,51.1
Extremadura,2020-01-22,35,35,20.38,51.1
Extremadura,2020-01-23,39,34,21.69,51.1
Extremadura,2020-01-24,24,34,21.69,49.03
Extremadura,2020-01-25,31,34,22.38,55.24
Extremadura,2020-01-26,52,34,20.38,55.24
Extremadura,2020-01-27,37,34,19,51.93
Extremadura,2020-01-28,33,34,19,51.93
Extremadura,2020-01-29,32,34,19,51.93
Extremadura,2020-01-30,35,35,18.69,51.93
Extremadura,2020-01-31,37,34,17.69,51.93
Extremadura,2020-02-01,37,33,17.69,51
Extremadura,2020-02-02,39,34,17.69,48.24
Extremadura,2020-02-03,34,33,17.69,47
Extremadura,2020-02-04,36,33,17.69,47
Extremadura,2020-02-05,27,34,17.69,50.72
Extremadura,2020-02-06,28,33,21.14,50.03
Extremadura,2020-02-07,22,33,24.38,52.1
Extremadura,2020-02-08,31,33,24.38,52.1
Extremadura,2020-02-09,24,33,24.38,52.1
Extremadura,2020-02-10,25,33,20.45,52.1
Extremadura,2020-02-11,31,32.5,20.45,52.1
Extremadura,2020-02-12,31,31.5,20.45,48.31
Extremadura,2020-02-13,32,33,20.45,48.31
Extremadura,2020-02-14,27,32,18.38,48.62
Extremadura,2020-02-15,34,31,18.38,50.62
Extremadura,2020-02-16,24,30.5,17,50.62
Extremadura,2020-02-17,24,31,18.38,50.62
Extremadura,2020-02-18,35,31,18.38,50.62
Extremadura,2020-02-19,28,32,18.38,50.62
Extremadura,2020-02-20,47,31,18.38,50.62
Extremadura,2020-02-21,32,31,19.76,49.24
Extremadura,2020-02-22,31,32,19.76,46.62
Extremadura,2020-02-23,37,32.5,21,48
Extremadura,2020-02-24,34,33,21.69,48
Extremadura,2020-02-25,31,32,21.69,48
Extremadura,2020-02-26,36,32,21.69,49.86
Extremadura,2020-02-27,31,32.5,23.38,49.86
Extremadura,2020-02-28,28,32,21.69,49.86
Extremadura,2020-02-29,28,31.5,19.45,49.86
Extremadura,2020-03-01,26,31,19.45,48.48
Extremadura,2020-03-02,28,31,19.45,48.48
Extremadura,2020-03-03,26,30.5,19.45,47.79
Extremadura,2020-03-04,37,30.5,19.45,45
Extremadura,2020-03-05,25,30.5,16,45
Extremadura,2020-03-06,22,30.5,16,45
Extremadura,2020-03-07,29,30,17.38,45
Extremadura,2020-03-08,20,30,16.69,40.86
Extremadura,2020-03-09,34,30,16.69,42.1
Extremadura,2020-03-10,29,31,16.69,42.1
Extremadura,2020-03-11,41,30,16.69,42.1
Extremadura,2020-03-12,31,29.5,17.69,42.79
Extremadura,2020-03-13,40,30,19.07,42.79
Extremadura,2020-03-14,37,30,18.38,49.93
Extremadura,2020-03-15,28,30,19.69,49.93
Extremadura,2020-03-16,38,30,19.69,43.72
Extremadura,2020-03-17,28,29,17.76,43.72
Extremadura,2020-03-18,29,29,17.76,47.86
Extremadura,2020-03-19,23,30,17.76,47.86
Extremadura,2020-03-20,45,30,17.76,47.86
Extremadura,2020-03-21,39,29,18.45,45.31
Extremadura,2020-03-22,43,28,14.07,45.31
Extremadura,2020-03-23,48,28,14.07,45.31
Extremadura,2020-03-24,54,28,16.83,45.31
Extremadura,2020-03-25,49,28,16.83,42.24
Extremadura,2020-03-26,35,28,14.07,40.31
Extremadura,2020-03-27,62,28,14.07,41
Extremadura,2020-03-28,56,28,14.07,41
Extremadura,2020-03-29,50,28,15.69,41
Extremadura,2020-03-30,71,28,15.69,39.62
Extremadura,2020-03-31,58,28,15.69,41
Extremadura,2020-04-01,61,28,15.69,41
Extremadura,2020-04-02,50,27.5,16,41
Extremadura,2020-04-03,55,27.5,16,41
Extremadura,2020-04-04,39,28,17.38,41
Extremadura,2020-04-05,43,27,17.69,41
Extremadura,2020-04-06,58,27.5,18.38,41
Extremadura,2020-04-07,72,28,18.38,41
Extremadura,2020-04-08,63,29,17,40.31
Extremadura,2020-04-09,52,29.5,17,40.31
Extremadura,2020-04-10,53,29,17,40.31
Extremadura,2020-04-11,34,28.5,17,40.31
Extremadura,2020-04-12,45,29,17.69,40.31
Extremadura,2020-04-13,57,29,17.69,40.31
Extremadura,2020-04-14,36,28,17.69,38.62
Extremadura,2020-04-15,41,28,19.38,38.62
Extremadura,2020-04-16,34,28,17.69,38.62
Extremadura,2020-04-17,46,28,17.69,39.31
Extremadura,2020-04-18,47,28,17.69,39.31
Extremadura,2020-04-19,32,29,16.07,39.31
Extremadura,2020-04-20,31,28,16.07,39.62
Extremadura,2020-04-21,26,28,15.38,41
Extremadura,2020-04-22,30,28.5,15.38,41
Extremadura,2020-04-23,29,28,15.38,41
Extremadura,2020-04-24,38,28,15.38,41
Extremadura,2020-04-25,32,28,15.38,42.55
Extremadura,2020-04-26,27,28,15.69,42.55
Extremadura,2020-04-27,32,28,15.69,42.55
Extremadura,2020-04-28,34,27.5,16.38,42.55
Extremadura,2020-04-29,37,26,16.38,42.55
Extremadura,2020-04-30,27,26,16.38,42.55
Extremadura,2020-05-01,35,27,17.07,42.55
Extremadura,2020-05-02,27,26.5,15,41
Extremadura,2020-05-03,34,26,17.07,41
Extremadura,2020-05-04,28,26,17.07,40.31
Extremadura,2020-05-05,43,27,15,41
Extremadura,2020-05-06,23,27,15,41
Extremadura,2020-05-07,36,27,15,41
Extremadura,2020-05-08,38,27,15,39.62
Extremadura,2020-05-09,26,27,17.07,39.62
Extremadura,2020-05-10,26,27,17.07,39.62
Extremadura,2020-05-11,31,28.5,17.07,39.62
Extremadura,2020-05-12,43,27,18.69,37.62
Extremadura,2020-05-13,29,27,18,37.62
Extremadura,2020-05-14,28,27,17.69,37
Extremadura,2020-05-15,26,27,17.69,37
Extremadura,2020-05-16,19,27,16.69,37
Extremadura,2020-05-17,33,26,16.69,37
Extremadura,2020-05-18,27,26,16.69,37
Extremadura,2020-05-19,29,26,16.69,37.93
Extremadura,2020-05-20,32,26,16,37.93
Extremadura,2020-05-21,20,26,16,37.93
Extremadura,2020-05-22,23,26,16,37.24
Extremadura,2020-05-23,35,25.5,14.69,37.24
Extremadura,2020-05-24,31,25.5,14.69,37.24
Extremadura,2020-05-25,27,26,14.69,37.24
Extremadura,2020-05-26,24,25,12.76,36
Extremadura,2020-05-27,27,25,12.76,36
Extremadura,2020-05-28,28,25,12.76,36
Extremadura,2020-05-29,31,25,12.76,36.31
Extremadura,2020-05-30,34,25,14.83,36.31
Extremadura,2020-05-31,30,25,14.83,37.93
Extremadura,2020-06-01,21,24.5,14.83,37.93
Extremadura,2020-06-02,26,25,15.76,37.93
Extremadura,2020-06-03,22,26,15.76,37.93
Extremadura,2020-06-04,33,26,15.76,37.93
Extremadura,2020-06-05,30,25,16.45,35.86
Extremadura,2020-06-06,21,25.5,16.45,35.86
Extremadura,2020-06-07,20,25,13.69,33.31
Extremadura,2020-06-08,17,25.5,13.69,33.31
Extremadura,2020-06-09,23,25,15.38,33.31
Extremadura,2020-06-10,29,25,15.38,33.31
Extremadura,2020-06-11,19,25,15.38,32.62
Extremadura,2020-06-12,33,24.5,15.38,32
Extremadura,2020-06-13,23,24,13.69,32
Extremadura,2020-06-14,21,24.5,15.07,34.62
Extremadura,2020-06-15,23,24,15.07,34.62
Extremadura,2020-06-16,24,25,15.07,36
Extremadura,2020-06-17,33,24.5,15.07,36.93
Extremadura,2020-06-18,29,24.5,15.07,36.93
Extremadura,2020-06-19,33,25.5,15.07,36.93
Extremadura,2020-06-20,28,26,16,36.93
Extremadura,2020-06-21,21,26,16,36.93
Extremadura,2020-06-22,28,26,17.69,36.93
Extremadura,2020-06-23,33,26,16.69,37.62
Extremadura,2020-06-24,28,26,16,36.31
Extremadura,2020-06-25,32,26,16,36.31
Extremadura,2020-06-26,32,26,16,37.93
Extremadura,2020-06-27,28,26.5,15.69,37.93
Extremadura,2020-06-28,26,27,15.69,39.31
Extremadura,2020-06-29,28,27,15.69,40.31
Extremadura,2020-06-30,33,26,15.69,40.31
Extremadura,2020-07-01,21,26,15,40.31
Extremadura,2020-07-02,37,26.5,15,40.31
Extremadura,2020-07-03,19,26.5,15,39.62
Extremadura,2020-07-04,24,26,15.69,39.62
Extremadura,2020-07-05,29,24,15.69,38.93
Extremadura,2020-07-06,28,24,15.69,35.93
Extremadura,2020-07-07,35,24.5,15.69,35.24
Extremadura,2020-07-08,21,25,16,36.62
Extremadura,2020-07-09,29,24.5,15.38,36.62
Extremadura,2020-07-10,32,25,14.69,36.62
Extremadura,2020-07-11,20,25.5,13.69,34.62
Extremadura,2020-07-12,26,26,13.69,34.62
Extremadura,2020-07-13,33,26,13.69,36.93
Extremadura,2020-07-14,26,26,13.69,36.93
Extremadura,2020-07-15,30,26,13.69,36.24
Extremadura,2020-07-16,41,25.5,14.38,36.93
Extremadura,2020-07-17,44,25,15.07,36.93
Extremadura,2020-07-18,37,25,16.69,36.93
Extremadura,2020-07-19,40,24,16,36.93
Extremadura,2020-07-20,31,24.5,16,36
Extremadura,2020-07-21,35,24.5,16,36.93
Extremadura,2020-07-22,34,25,16,36.93
Extremadura,2020-07-23,39,26,16.69,36.93
Extremadura,2020-07-24,25,25.5,16.69,39
Extremadura,2020-07-25,30,25,16,40.24
Extremadura,2020-07-26,28,26,17.38,40.24
Extremadura,2020-07-27,24,25.5,16.69,40.24
Extremadura,2020-07-28,30,25,16.69,40.24
Extremadura,2020-07-29,29,25,16.69,40.24
Extremadura,2020-07-30,32,24,16.69,40.24
Extremadura,2020-07-31,34,24,14.76,40.24
Extremadura,2020-08-01,31,24,15.45,35.31
Extremadura,2020-08-02,29,24,14.76,37.55
Extremadura,2020-08-03,29,24,14.07,36.86
Extremadura,2020-08-04,25,24.5,14.07,36.86
Extremadura,2020-08-05,32,24,14.07,36.86
Extremadura,2020-08-06,40,25,14.07,36.86
Extremadura,2020-08-07,31,25,15,36.86
Extremadura,2020-08-08,30,25,14.38,38.93
Extremadura,2020-08-09,27,25,14.38,38.31
Extremadura,2020-08-10,29,25,14.38,38.31
Extremadura,2020-08-11,34,25.5,14.38,38.31
Extremadura,2020-08-12,23,27,14.38,38.31
Extremadura,2020-08-13,36,26,14.38,38.31
Extremadura,2020-08-14,27,26,15.07,38.31
Extremadura,2020-08-15,30,25,14.76,35.55
Extremadura,2020-08-16,27,25,14.76,35.55
Extremadura,2020-08-17,26,25,14.76,36.93
Extremadura,2020-08-18,23,24.5,14.76,36.93
Extremadura,2020-08-19,25,24,14.76,36.93
Extremadura,2020-08-20,34,24,14.76,36.93
Extremadura,2020-08-21,27,24,13.38,36.93
Extremadura,2020-08-22,30,24,13.69,36.93
Extremadura,2020-08-23,29,24,12.38,35.31
Extremadura,2020-08-24,32,24,12.38,35
Extremadura,2020-08-25,20,25,12.38,35
Extremadura,2020-08-26,27,25,12.38,37.48
Extremadura,2020-08-27,37,25,11.69,38.17
Extremadura,2020-08-28,37,25,11.69,39.55
Extremadura,2020-08-29,22,25,11.69,39.55
Extremadura,2020-08-30,23,24.5,14.07,39.55
Extremadura,2020-08-31,30,25,14.07,39.55
Extremadura,2020-09-01,20,24,14.07,39.55
Extremadura,2020-09-02,30,24,14.07,38
Extremadura,2020-09-03,30,24,15.69,38
Extremadura,2020-09-04,19,24,15.69,36.62
Extremadura,2020-09-05,22,24,15.69,39.55
Extremadura,2020-09-06,27,25,15.69,39.55
Extremadura,2020-09-07,33,24,14.38,39.55
Extremadura,2020-09-08,37,23,14.38,38.17
Extremadura,2020-09-09,21,24,15.07,36.79
Extremadura,2020-09-10,29,23,15.07,36.79
Extremadura,2020-09-11,32,24,15.07,38.17
Extremadura,2020-09-12,22,24,15.07,35.31
Extremadura,2020-09-13,24,24,14.38,35.31
Extremadura,2020-09-14,30,24,15.69,35.31
Extremadura,2020-09-15,27,24,13.76,35.31
Extremadura,2020-09-16,33,23.5,13.76,35.31
Extremadura,2020-09-17,28,24,13.76,35.31
Extremadura,2020-09-18,30,23.5,13.76,35
Extremadura,2020-09-19,13,23.5,12.38,34.31
Extremadura,2020-09-20,20,23,11,32.93
Extremadura,2020-09-21,27,23,11,32.93
Extremadura,2020-09-22,29,23,12.38,32
Extremadura,2020-09-23,23,24,12.38,32
Extremadura,2020-09-24,31,23.5,11.69,32.62
Extremadura,2020-09-25,21,23,11.69,32.62
Extremadura,2020-09-26,31,23,11.69,32.62
Extremadura,2020-09-27,27,23,13.38,34.31
Extremadura,2020-09-28,32,23,13.38,34.31
Extremadura,2020-09-29,17,23,13.38,34.31
Extremadura,2020-09-30,27,22.5,13.38,36.55
Extremadura,2020-10-01,33,22.5,14.69,36.55
Extremadura,2020-10-02,30,23,14,36.55
Extremadura,2020-10-03,26,23,14.69,36.55
Extremadura,2020-10-04,30,23,14.69,35.17
Extremadura,2020-10-05,37,23,14.69,35.17
Extremadura,2020-10-06,25,24,14.69,37.24
Extremadura,2020-10-07,25,24.5,13.07,33.93
Extremadura,2020-10-08,47,24,13.07,33.93
Extremadura,2020-10-09,30,24,13.76,33.93
Extremadura,2020-10-10,33,23.5,13.07,33.93
Extremadura,2020-10-11,34,24,13.07,36.31
Extremadura,2020-10-12,35,24,13.07,36.31
Extremadura,2020-10-13,30,24,13.07,38.55
Extremadura,2020-10-14,25,24,15.38,38.55
Extremadura,2020-10-15,29,24,14.69,38.55
Extremadura,2020-10-16,31,25.5,14.69,42.93
Extremadura,2020-10-17,32,25,14.69,42.93
Extremadura,2020-10-18,32,25,14.69,42.93
Extremadura,2020-10-19,40,24,14.69,42.93
